1,39505,1296.234
1,60911,1026.505
1,84251,846.369
1,107490,826.424
1,130231,885.363
1,153207,927.995
1,175607,918.066
1,198916,823.980
1,222086,862.027
1,244869,900.688
1,267778,867.449
1,290739,868.765
1,313914,837.873
1,337407,823.157
1,361040,790.168
1,384554,806.864
1,408069,831.813
1,431854,857.893
1,455565,778.076
1,479299,797.824
1,502983,806.490
1,526914,768.241
1,550699,774.039
1,573958,833.315
1,597827,782.264
1,621971,743.131
1,645988,750.641
1,669946,762.870
1,694232,737.174
1,714976,721.945
1,714936,3.895
1,778942,331.899
1,803500,702.685
1,827765,750.884
1,851236,747.123
1,877144,664.277
1,901692,709.365
1,926061,722.185
1,950858,665.718
1,974983,675.040
1,1000753,778.084
1,1026023,629.243
1,1050850,686.665
1,1075479,697.997
1,1100094,699.097
1,1124654,692.689
1,1148600,767.284
1,1172913,707.496
1,1197433,702.362
1,1221803,717.885
1,1246148,724.537
1,1270180,762.496
1,1294385,732.970
1,1316729,700.362
1,1343329,737.435
1,1343435,10.092
1,1400780,650.395
1,1424815,734.121
1,1437635,398.323
1,1437606,2.899
1,1516222,175.785
1,1540656,702.175
1,1565764,635.767
1,1589841,734.885
1,1614385,700.523
1,1638139,773.177
1,1662619,701.258
1,1687333,682.842
1,1711528,744.534
1,1736113,683.649
1,1761037,657.271
1,1784995,747.166
1,1803923,547.857
1,1803892,3.000
1,1870456,379.697
1,1894985,709.900
1,1919365,717.182
1,1943655,714.744
1,1968138,692.169
1,1992309,744.559
1,2016827,705.554
1,2041085,715.550
1,2064996,755.991
1,2089431,707.867
1,2113676,730.056
1,2138281,695.712
1,2150640,385.352
1,2150609,2.998
1,2227330,191.696
1,2251566,721.856
1,2275878,699.178
1,2300725,718.880
1,2325387,681.031
1,2349576,730.630
1,2373585,745.255
1,2397576,735.970
1,2422015,711.945
1,2446195,727.615
1,2470861,685.588
1,2495440,690.099
1,2520000,687.415
1,2544042,738.373
1,2568590,686.750
1,2593442,666.574
1,2618103,685.846
1,2621957,112.978
1,2678586,118.999
1,2703051,694.637
1,2727257,725.991
1,2751754,691.761
1,2776013,727.313
1,2800345,725.617
1,2824694,724.262
1,2849238,670.326
1,2868908,541.588
1,2908016,14.798
1,2932673,680.381
1,2956566,744.269
1,2980811,716.600
1,3005054,729.383
1,3030071,629.766
1,3055774,452.650
1,3055751,2.298
1,3116144,574.599
1,3141168,643.185
1,3165571,723.972
1,3190039,698.491
1,3214844,676.284
1,3243141,315.782
1,3268214,656.422
1,3292500,719.237
1,3316816,710.976
1,3333950,500.411
1,3375366,168.398
1,3399819,705.238
1,3423928,729.106
1,3448456,687.841
1,3472860,707.923
1,3497359,694.816
1,3521865,694.553
1,3546088,721.033
1,3552602,193.536
1,3607942,81.699
1,3631421,722.460
1,3657285,651.054
1,3681948,697.457
1,3706018,747.188
1,3730843,655.791
1,3754784,756.096
1,3779212,701.955
1,3802683,644.494
1,3828706,712.979
1,3853958,615.857
1,3878985,639.164
1,3907106,332.280
1,3930001,625.055
1,3929972,2.796
1,3992849,299.273
1,4016781,745.971
1,4041296,706.725
1,4065594,717.986
1,4089782,737.302
1,4114396,685.723
1,4138845,692.367
1,4162948,734.615
1,4187126,726.423
1,4212004,682.669
1,4236016,734.977
1,4260441,699.968
1,4285078,682.312
1,4309414,707.260
1,4334252,654.087
1,4348060,423.757
1,4348028,3.097
1,4420232,528.227
1,4445224,647.887
1,4469487,726.228
1,4494167,692.958
1,4518402,709.985
1,4542127,774.838
1,4566357,713.238
1,4591253,652.031
1,4616162,640.195
1,4633196,404.415
1,4670262,518.563
1,4695810,702.391
1,4711092,441.937
1,4711062,2.997
1,4782353,472.284
1,4806824,696.047
1,4830891,689.779
1,4855950,701.081
1,4880224,715.064
1,4904538,710.068
1,4928017,687.480
1,4953908,685.615
1,4978542,683.799
1,5003301,686.736
1,5027636,722.487
1,5052291,671.098
1,5076367,751.374
1,5085320,271.719
1,5088901,4.294
1,5162436,647.491
1,5187078,682.943
1,5211533,699.888
1,5236151,685.767
1,5260608,693.194
1,5285335,668.914
1,5309626,714.427
1,5334073,699.577
1,5357464,747.270
1,5381930,689.348
1,5381903,2.600
1,5443600,287.396
1,5468437,660.376
1,5493039,684.996
1,5517110,738.873
1,5541298,727.225
1,5565861,686.493
1,5590719,658.161
1,5615033,714.551
1,5639503,694.059
1,5663750,721.883
1,5688286,684.653
1,5712557,716.492
1,5736763,720.992
1,5750723,400.556
1,5750692,2.998
1,5823613,543.354
1,5848503,741.680
1,5872858,692.614
1,5898247,740.012
1,5923248,646.054
1,5947951,681.697
1,5952293,146.563
1,6004566,519.818
1,6029209,691.356
1,6053599,713.210
1,6078198,679.536
1,6102388,725.181
1,6127262,672.989
1,6152022,661.867
1,6176251,713.724
1,6201178,667.351
1,6208756,207.751
1,6258337,399.349
1,6282964,692.794
1,6307510,693.276
1,6332056,682.530
1,6353468,638.910
1,6374090,17.792
1,6414410,709.540
1,6438961,681.144
1,6463138,711.660
1,6487542,705.755
1,6512341,666.197
1,6536591,712.407
1,6561461,621.831
1,6586209,725.793
1,6615542,309.262
1,6628614,351.947
1,6673210,255.197
1,6697704,703.772
1,6722307,683.396
1,6746450,729.225
1,6770895,713.118
1,6795538,676.882
1,6820079,686.949
1,6844897,650.476
1,6869249,714.653
1,6871486,76.212
1,6930263,142.199
1,6955207,655.785
1,6979556,714.767
1,7004469,658.889
1,7029586,636.193
1,7054398,673.574
1,7078868,709.761
1,7103544,672.292
1,7128584,648.788
1,7152422,731.520
1,7172807,551.371
1,7172781,2.596
1,7242902,412.163
1,7267609,676.706
1,7292295,678.399
1,7316451,715.566
1,7341203,683.302
1,7365072,719.294
1,7394314,639.373
1,7402644,230.635
1,7451798,409.743
1,7477183,691.497
1,7501577,707.838
1,7526613,642.089
1,7551833,633.693
1,7576578,672.386
1,7601395,666.670
1,7601372,2.297
2,7660356,412.587
2,7679652,1253.755
2,7698820,1292.005
2,7718066,1233.374
2,7738234,1124.481
2,7756542,940.515
2,7779392,1241.262
2,7800150,1066.592
2,7821321,1034.957
2,7838651,1251.742
2,7860680,1232.792
2,7880404,1171.462
2,7896136,502.187
2,7896078,5.596
2,7962396,763.189
2,7990628,541.439
2,8009215,1279.176
2,8027482,1319.269
2,8046469,1251.282
2,8065565,1236.567
2,8084601,1252.662
2,8104052,1204.128
2,8122910,1264.744
2,8141497,1290.873
2,8160381,1259.550
2,8178524,1008.903
2,8178468,5.595
2,8233690,1228.572
2,8252423,1271.259
2,8280387,507.696
2,8299641,1227.749
2,8317976,1215.436
2,8338339,1231.457
2,8357450,1244.970
2,8376950,1189.386
2,8396478,1194.682
2,8416536,1146.584
2,8435240,1283.970
2,8454216,1249.815
2,8464183,703.770
2,8506969,480.755
2,8525304,1310.239
2,8544181,1254.946
2,8562940,1269.383
2,8575229,600.864
2,8616990,309.260
2,8635124,1328.705
2,8654069,1248.181
2,8672522,1309.312
2,8691218,1283.648
2,8710613,1207.179
2,8729956,1201.687
2,8745242,940.510
2,8770232,26.100
2,8802274,1144.235
2,8822601,1227.005
2,8842087,1314.893
2,8861116,1238.894
2,8880927,1157.739
2,8880873,5.392
2,8934128,1169.577
2,8953374,1211.248
2,8972308,1250.084
2,8991696,1214.182
2,9011560,1170.850
2,9029708,1322.867
2,9050945,1172.479
2,9070595,1170.948
2,9089261,1268.128
2,9099930,618.649
2,9141942,443.040
2,9161450,1198.366
2,9181036,1171.276
2,9199803,1283.937
2,9219024,1212.432
2,9238470,1200.753
2,9264999,498.066
2,9283994,1247.775
2,9303961,1154.701
2,9330564,485.094
2,9345509,978.774
2,9383686,111.693
2,9401267,1329.988
2,9421281,1207.363
2,9440599,1218.041
2,9460376,1166.589
2,9479364,1247.380
